,지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
2806,28110,중구,운북동,일반,자연녹지,제2종근린생활,2013,646,98,2017,11,3,"40,500",,,,
2807,28110,중구,항동7가,집합,일반상업,제2종근린생활,1976,,14.65,2017,12,2,"15,100",,,,
2808,28110,중구,항동7가,집합,준공업,제1종근린생활,1976,,130.52,2017,12,15,"12,400",,,,
2809,28110,중구,신생동,집합,일반상업,제1종근린생활,2002,,68.36,2017,12,15,"9,000",,,,
2810,28110,중구,신흥동1가,집합,일반상업,제2종근린생활,2005,,44.8,2017,12,13,"9,000",,,,
2811,28110,중구,신흥동3가,집합,일반상업,제1종근린생활,2017,,60.18,2017,12,2,"12,300",,,,
2812,28110,중구,내동,일반,일반상업,교육연구,1976,314.1,930.78,2017,12,14,"71,000",,,,
2813,28110,중구,경동,일반,일반상업,제1종근린생활,1991,129.5,492.3,2017,12,22,"38,000",,,,
2814,28110,중구,중산동,집합,일반상업,숙박,2017,,20.79,2017,12,5,"13,000",,,,
2815,28110,중구,중산동,집합,일반상업,숙박,2017,,20.44,2017,12,5,"13,000",,,,
2816,28110,중구,중산동,집합,중심상업,제2종근린생활,2017,,37.48,2017,12,8,"49,502",,,,
2817,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,99.84,2017,12,18,"18,975",,,,
2818,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,97.11,2017,12,18,"18,456",,,,
2819,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,64.74,2017,12,18,"12,304",,,,
2820,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,99.84,2017,12,18,"18,975",,,,
2821,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,99.84,2017,12,18,"18,975",,,,
2822,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,130.56,2017,12,18,"24,814",,,,
2823,28110,중구,중산동,일반,제1종일반주거,제2종근린생활,2018,363,216.45,2017,12,21,"75,000",,,,
2824,28110,중구,중산동,집합,제3종일반주거,제1종근린생활,2012,,31.5,2017,12,22,"11,500",,,,
2825,28110,중구,중산동,집합,중심상업,제2종근린생활,2013,,39,2017,12,29,"45,000",,,,
2826,28110,중구,운남동,일반,생산녹지,제2종근린생활,2011,1548,41.6,2017,12,4,"133,161",,,,
2827,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,91.26,2017,12,4,"27,000",,,,
2828,28110,중구,운서동,집합,일반상업,기타,2001,,115.55,2017,12,7,"20,000",,,,
2829,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,180.43,2017,12,7,"30,000",,,,
2830,28110,중구,운서동,집합,일반상업,교육연구,2002,,37.35,2017,12,13,"7,000",,,,
2831,28110,중구,운서동,집합,일반상업,숙박,2017,,28.9,2017,12,14,"22,062",,,,
2832,28110,중구,운북동,일반,자연녹지,제1종근린생활,2008,1429,240,2017,12,5,"94,000",,,,
2833,28110,중구,중앙동3가,일반,일반상업,제1종근린생활,1990,78.05,317.84,2018,1,25,"28,000",,,,
2834,28110,중구,관동3가,일반,일반상업,제2종근린생활,,51.2,68.42,2018,1,16,"14,700",,,,
2835,28110,중구,항동7가,집합,일반상업,제1종근린생활,1980,,80.4,2018,1,12,"28,750",,,,
2836,28110,중구,항동7가,집합,일반상업,제1종근린생활,1980,,80.4,2018,1,12,"28,750",,,,
2837,28110,중구,항동7가,일반,일반상업,제2종근린생활,1983,1108.1,997.76,2018,1,30,"285,000",,,,
2838,28110,중구,답동,일반,일반상업,제2종근린생활,2017,241.3,464.88,2018,1,12,"142,000",,,,
2839,28110,중구,신흥동2가,집합,일반상업,제1종근린생활,1979,,75.47,2018,1,5,"14,300",,,,
2840,28110,중구,신흥동3가,일반,일반상업,숙박,2000,362.7,1321.77,2018,1,25,"110,000",,,,
2841,28110,중구,내동,일반,일반상업,제1종근린생활,,75,387.08,2018,1,4,"80,500",,,,
2842,28110,중구,내동,일반,일반상업,제1종근린생활,1985,39.7,188.29,2018,1,4,"18,500",,,,
2843,28110,중구,내동,일반,일반상업,제1종근린생활,1985,37.4,98.49,2018,1,4,"14,500",,,,
2844,28110,중구,내동,일반,일반상업,제1종근린생활,1980,344.2,984.33,2018,1,4,"218,500",,,,
2845,28110,중구,내동,일반,일반상업,제1종근린생활,1961,167.3,104.14,2018,1,4,"95,000",,,,
2846,28110,중구,경동,일반,일반상업,제1종근린생활,1950,36.4,65.78,2018,1,19,"6,000",,,,
2847,28110,중구,경동,일반,일반상업,제1종근린생활,1985,158,484,2018,1,24,"64,000",,,,
2848,28110,중구,경동,일반,일반상업,제1종근린생활,1971,251.3,1141.16,2018,1,31,"88,000",,,,
2849,28110,중구,용동,일반,일반상업,숙박,1984,159,442.6,2018,1,28,"32,000",,,,
2850,28110,중구,인현동,일반,일반상업,숙박,1969,92.6,225.76,2018,1,13,"20,700",,,,
2851,28110,중구,중산동,집합,중심상업,교육연구,2015,,124.8,2018,1,2,"36,759",,,,
2852,28110,중구,중산동,집합,중심상업,제1종근린생활,2015,,87.16,2018,1,2,"26,557",,,,
2853,28110,중구,중산동,집합,중심상업,제1종근린생활,2013,,35.48,2018,1,4,"45,000",,,,
2854,28110,중구,중산동,집합,중심상업,제2종근린생활,2015,,101.4,2018,1,8,"29,318",,,,
2855,28110,중구,중산동,집합,중심상업,제1종근린생활,2014,,32.37,2018,1,15,"29,000",,,,
2856,28110,중구,중산동,집합,자연녹지,제2종근린생활,2008,,38.6,2018,1,18,"22,000",,,,
2857,28110,중구,중산동,집합,자연녹지,제2종근린생활,2008,,35,2018,1,18,"22,000",,,,
2858,28110,중구,운서동,집합,준주거,제2종근린생활,2003,,520.15,2018,1,11,"62,000",,,,
2859,28110,중구,운서동,집합,제2종일반주거,제2종근린생활,2002,,95.56,2018,1,13,"25,725",,,,
2860,28110,중구,운서동,집합,일반상업,업무,2001,,49.34,2018,1,27,"6,400",,,,
2861,28110,중구,을왕동,일반,자연녹지,제2종근린생활,2009,199,39.78,2018,1,12,"18,000",,,,
2862,28110,중구,을왕동,일반,자연녹지,제1종근린생활,2009,3273,379.44,2018,1,22,"247,000",,,,
2863,28110,중구,중앙동3가,일반,일반상업,제1종근린생활,1965,69.4,97.92,2018,2,3,"30,500",,,,
2864,28110,중구,항동7가,집합,일반상업,제1종근린생활,1990,,22.68,2018,2,24,"9,500",,,,
2865,28110,중구,항동7가,집합,일반상업,제1종근린생활,2000,,606.85,2018,2,26,"39,033",,,,
2866,28110,중구,신흥동3가,일반,일반상업,제2종근린생활,1979,63.3,144.67,2018,2,5,"15,000",,,,
2867,28110,중구,선화동,일반,일반상업,제1종근린생활,1995,111.7,119.82,2018,2,26,"27,000",,,,
2868,28110,중구,내동,일반,일반상업,제1종근린생활,,54.9,326.66,2018,2,12,"33,500",,,,
2869,28110,중구,내동,집합,일반상업,제1종근린생활,1998,,26.93,2018,2,28,"9,000",,,,
2870,28110,중구,경동,일반,일반상업,제1종근린생활,1961,111.1,261.76,2018,2,6,"47,500",,,,
2871,28110,중구,경동,일반,일반상업,제1종근린생활,1955,50.9,74.04,2018,2,26,"17,000",,,,
2872,28110,중구,북성동1가,집합,일반상업,제1종근린생활,1979,,59.5,2018,2,12,"13,200",,,,
2873,28110,중구,송월동1가,일반,제2종일반주거,제1종근린생활,,72.7,62.81,2018,2,2,"15,000",,,,
2874,28110,중구,중산동,집합,중심상업,제1종근린생활,2014,,263.68,2018,2,5,"55,000",,,,
2875,28110,중구,중산동,집합,중심상업,제2종근린생활,2013,,39,2018,2,9,"46,000",,,,
2876,28110,중구,중산동,집합,중심상업,제1종근린생활,2017,,39.9,2018,2,19,"57,000",,,,
2877,28110,중구,운서동,집합,일반상업,판매,2002,,30,2018,2,2,"25,700",,,,
2878,28110,중구,중앙동3가,일반,일반상업,제1종근린생활,1983,126.2,268.34,2018,3,13,"39,500",,,,
2879,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2018,3,17,"4,500",,,,
2880,28110,중구,항동7가,집합,일반상업,제1종근린생활,1981,,36,2018,3,26,"11,000",,,,
2881,28110,중구,항동7가,집합,일반상업,기타,1980,,45.65,2018,3,30,"4,000",,,,
2882,28110,중구,사동,일반,일반상업,제1종근린생활,1900,20.27,47.02,2018,3,9,"5,571",,,,
2883,28110,중구,신포동,일반,일반상업,기타,1974,310.6,738.28,2018,3,21,"102,500",,,,
2884,28110,중구,신포동,일반,일반상업,제1종근린생활,1967,108.8,413.12,2018,3,29,"22,600",,,,
2885,28110,중구,신흥동1가,일반,일반상업,제1종근린생활,1930,79.7,46.28,2018,3,30,"15,000",,,,
2886,28110,중구,내동,일반,일반상업,숙박,1989,227.4,732.92,2018,3,26,"51,500",,,,
2887,28110,중구,경동,일반,일반상업,제1종근린생활,1999,53.2,83.64,2018,3,6,"15,000",,,,
2888,28110,중구,경동,일반,일반상업,제1종근린생활,1984,165.3,495.58,2018,3,15,"45,500",,,,
2889,28110,중구,경동,일반,일반상업,제1종근린생활,1985,168.6,318.1,2018,3,27,"65,000",,,,
2890,28110,중구,북성동1가,집합,일반상업,제2종근린생활,2017,,84.55,2018,3,28,"42,108",,,,
2891,28110,중구,북성동1가,집합,일반상업,제2종근린생활,2017,,122.81,2018,3,28,"63,342",,,,
2892,28110,중구,송월동1가,일반,제2종일반주거,제1종근린생활,1995,43,102.12,2018,3,25,"12,300",,,,
2893,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,96.47,2018,3,21,"35,845",,,,
2894,28110,중구,중산동,집합,중심상업,제2종근린생활,2014,,105.44,2018,3,21,"37,450",,,,
2895,28110,중구,중산동,집합,중심상업,제1종근린생활,2014,,50.6,2018,3,26,"68,500",,,,
2896,28110,중구,중산동,집합,중심상업,교육연구,2018,,122.84,2018,3,31,"26,132",,,,
2897,28110,중구,운남동,일반,자연녹지,제1종근린생활,2009,696,134.4,2018,3,22,"70,000",,,,
2898,28110,중구,운서동,일반,일반상업,제2종근린생활,2006,667.3,445.03,2018,3,8,"331,500",,,,
2899,28110,중구,운서동,집합,제2종일반주거,제1종근린생활,2002,,27,2018,3,10,"12,500",,,,
2900,28110,중구,운서동,집합,일반상업,숙박,2011,,24,2018,3,16,"12,000",,,,
2901,28110,중구,운서동,집합,일반상업,제2종근린생활,2003,,138.84,2018,3,28,"19,770",,,,
2902,28110,중구,운서동,집합,일반상업,제2종근린생활,2003,,153.08,2018,3,28,"21,230",,,,
2903,28110,중구,을왕동,일반,자연녹지,숙박,2006,434,477.65,2018,3,30,"129,400",,,,
2904,28110,중구,덕교동,일반,자연녹지,제1종근린생활,2008,367,70.2,2018,3,26,"30,800",,,,
2905,28110,중구,중앙동1가,일반,일반상업,제2종근린생활,,33.1,52.36,2018,4,27,"14,500",,,,
2906,28110,중구,중앙동3가,일반,일반상업,제2종근린생활,,109.1,127.96,2018,4,18,"35,000",,,,
2907,28110,중구,항동7가,집합,일반상업,판매,2001,,9.92,2018,4,12,"17,800",,,,
2908,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2018,4,30,"4,500",,,,
2909,28110,중구,사동,집합,일반상업,기타,2003,,662.33,2018,4,25,"80,000",,,,
2910,28110,중구,사동,집합,일반상업,기타,2003,,662.33,2018,4,25,"80,000",,,,
2911,28110,중구,신생동,일반,일반상업,제2종근린생활,1974,66.4,157.89,2018,4,17,"20,000",,,,
2912,28110,중구,신포동,일반,일반상업,제1종근린생활,,143.1,199.68,2018,4,2,"60,000",,,,
2913,28110,중구,신포동,일반,일반상업,제1종근린생활,1976,119.6,304.96,2018,4,28,"48,000",,,,
2914,28110,중구,경동,일반,일반상업,제2종근린생활,1967,194.4,489.68,2018,4,30,"47,000",,,,
2915,28110,중구,인현동,집합,일반상업,제1종근린생활,1988,,141.24,2018,4,13,"19,000",,,,
2916,28110,중구,인현동,일반,일반상업,제1종근린생활,,51.9,146.46,2018,4,25,"20,000",,,,
2917,28110,중구,중산동,집합,중심상업,제2종근린생활,2018,,98.4,2018,4,12,"34,132",,,,
2918,28110,중구,중산동,일반,생산녹지,제2종근린생활,2000,811,671.48,2018,4,26,"175,000",,,,
2919,28110,중구,운남동,집합,생산녹지,제2종근린생활,2011,,189.6,2018,4,2,"33,600",,,,
2920,28110,중구,운남동,일반,자연녹지,제1종근린생활,2009,1493,207.46,2018,4,10,"68,568",,,,
2921,28110,중구,운남동,일반,자연녹지,제2종근린생활,2009,1010,393.48,2018,4,10,"100,000",,,,
2922,28110,중구,운서동,집합,제2종일반주거,제1종근린생활,2002,,24.9,2018,4,2,"14,500",,,,
2923,28110,중구,운서동,집합,제2종일반주거,제1종근린생활,2002,,24.9,2018,4,2,"14,500",,,,
2924,28110,중구,운서동,집합,일반상업,숙박,2017,,29.95,2018,4,5,"22,365",,,,
2925,28110,중구,을왕동,일반,자연녹지,제1종근린생활,2009,437,174.38,2018,4,30,"28,100",,,,
2926,28110,중구,남북동,일반,자연녹지,제2종근린생활,2010,104.67,16,2018,4,6,"4,050",,,,
2927,28110,중구,중앙동3가,집합,일반상업,숙박,1995,,469.92,2018,5,3,"50,000",,,,
2928,28110,중구,관동2가,일반,일반상업,제1종근린생활,,58.5,89.26,2018,5,18,"14,500",,,,
2929,28110,중구,항동7가,집합,일반상업,제1종근린생활,1977,,49.59,2018,5,18,"2,000",,,,
2930,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2018,5,24,"4,500",,,,
2931,28110,중구,항동7가,집합,일반상업,제2종근린생활,1981,,36,2018,5,24,"4,500",,,,
2932,28110,중구,신흥동1가,일반,일반상업,제1종근린생활,1979,143.3,359.21,2018,5,9,"65,350",,,,
2933,28110,중구,신흥동1가,일반,일반상업,제2종근린생활,1979,30.2,79.53,2018,5,23,"9,400",,,,
2934,28110,중구,선화동,일반,일반상업,제1종근린생활,1970,97.2,263.1,2018,5,17,"28,000",,,,
2935,28110,중구,도원동,일반,제2종일반주거,제2종근린생활,1978,333.7,257.86,2018,5,10,"45,000",,,,
2936,28110,중구,경동,일반,일반상업,숙박,1997,336,988.97,2018,5,24,"200,000",,,,
2937,28110,중구,용동,일반,일반상업,제1종근린생활,1984,114.7,351.26,2018,5,2,"38,000",,,,
2938,28110,중구,북성동1가,집합,일반상업,제2종근린생활,2017,,36.4,2018,5,18,"31,000",,,,
2939,28110,중구,선린동,일반,일반상업,제1종근린생활,1965,42,32.83,2018,5,25,"13,000",,,,
2940,28110,중구,중산동,집합,일반상업,숙박,2017,,20.44,2018,5,8,"13,000",,,,
2941,28110,중구,중산동,집합,제3종일반주거,제1종근린생활,2012,,40.5,2018,5,11,"16,500",,,,
2942,28110,중구,중산동,집합,중심상업,제1종근린생활,2014,,60.95,2018,5,24,"15,000",,,,
2943,28110,중구,중산동,집합,제3종일반주거,제2종근린생활,2012,,39.35,2018,5,25,"72,000",,,,
2944,28110,중구,운서동,집합,일반상업,제2종근린생활,2001,,51.93,2018,5,1,"34,200",,,,
2945,28110,중구,운서동,집합,일반상업,제1종근린생활,2001,,96.99,2018,5,1,"63,800",,,,
2946,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,226",,,,
2947,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,169",,,,
2948,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,226",,,,
2949,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,396",,,,
2950,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,282",,,,
2951,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,339",,,,
2952,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,339",,,,
2953,28110,중구,운서동,집합,일반상업,숙박,2017,,31.13,2018,5,16,"10,425",,,,
2954,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,849",,,,
2955,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,295",,,,
2956,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,295",,,,
2957,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,531",,,,
2958,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,826",,,,
2959,28110,중구,운서동,집합,일반상업,숙박,2017,,28.56,2018,5,16,"11,595",,,,
2960,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"11,179",,,,
2961,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"11,179",,,,
2962,28110,중구,운서동,집합,일반상업,숙박,2017,,35.36,2018,5,16,"14,748",,,,
2963,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"11,061",,,,
2964,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,169",,,,
2965,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,169",,,,
2966,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,112",,,,
2967,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,226",,,,
2968,28110,중구,운서동,집합,일반상업,숙박,2017,,31.1,2018,5,16,"10,190",,,,
2969,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,226",,,,
2970,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,339",,,,
2971,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,282",,,,
2972,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,396",,,,
2973,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,396",,,,
2974,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,226",,,,
2975,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,339",,,,
2976,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,282",,,,
2977,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,282",,,,
2978,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,339",,,,
2979,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,849",,,,
2980,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,849",,,,
2981,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,5,16,"10,906",,,,
2982,28110,중구,운서동,집합,일반상업,숙박,2017,,41.72,2018,5,16,"15,826",,,,
2983,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,178",,,,
2984,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,178",,,,
2985,28110,중구,운서동,집합,일반상업,숙박,2017,,31.32,2018,5,16,"11,881",,,,
2986,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,295",,,,
2987,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,237",,,,
2988,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,295",,,,
2989,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,295",,,,
2990,28110,중구,운서동,집합,일반상업,숙박,2017,,28.56,2018,5,16,"11,214",,,,
2991,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,354",,,,
2992,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,649",,,,
2993,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,472",,,,
2994,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,943",,,,
2995,28110,중구,운서동,집합,일반상업,숙박,2017,,28.56,2018,5,16,"11,595",,,,
2996,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,767",,,,
2997,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"10,767",,,,
2998,28110,중구,운서동,집합,일반상업,숙박,2017,,31.32,2018,5,16,"12,855",,,,
2999,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"11,061",,,,
3000,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"11,179",,,,
3001,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,5,16,"11,061",,,,
3002,28110,중구,운서동,집합,일반상업,숙박,2017,,31.32,2018,5,16,"13,133",,,,
3003,28110,중구,운서동,집합,일반상업,숙박,2018,,35.65,2018,5,28,"20,453",,,,
3004,28110,중구,항동7가,집합,준공업,제1종근린생활,1976,,130.52,2018,6,5,"35,000",,,,
3005,28110,중구,사동,일반,일반상업,제1종근린생활,1976,169.6,439.83,2018,6,5,"42,810",,,,
3006,28110,중구,신생동,일반,일반상업,제1종근린생활,1968,600.9,935.5,2018,6,8,"160,000",,,,
3007,28110,중구,신생동,일반,일반상업,제2종근린생활,1973,91.9,313.5,2018,6,15,"66,000",,,,
3008,28110,중구,신흥동1가,일반,제2종일반주거,제1종근린생활,,128.9,123.17,2018,6,6,"28,000",,,,
3009,28110,중구,신흥동1가,일반,일반상업,제2종근린생활,2003,76.3,173.58,2018,6,18,"29,700",,,,
3010,28110,중구,내동,일반,일반상업,제1종근린생활,1967,102.2,224.6,2018,6,21,"58,800",,,,
3011,28110,중구,경동,일반,일반상업,제1종근린생활,1943,23.1,54.88,2018,6,4,"10,000",,,,
3012,28110,중구,용동,일반,일반상업,제1종근린생활,1965,28.8,44.78,2018,6,25,"5,850",,,,
3013,28110,중구,인현동,일반,일반상업,제1종근린생활,1985,241.2,856.42,2018,6,13,"75,000",,,,
3014,28110,중구,북성동1가,집합,일반상업,제1종근린생활,1979,,53.25,2018,6,20,"7,000",,,,
3015,28110,중구,선린동,일반,일반상업,제2종근린생활,1985,53.6,141.81,2018,6,5,"13,000",,,,
3016,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,90.86,2018,6,1,"24,400",,,,
3017,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,122.2,2018,6,1,"29,500",,,,
3018,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,89.68,2018,6,1,"24,100",,,,
3019,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,89.68,2018,6,1,"24,100",,,,
3020,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,129.8,2018,6,1,"34,900",,,,
3021,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,174.95,2018,6,1,"41,900",,,,
3022,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,187.45,2018,6,1,"50,400",,,,
3023,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,76.7,2018,6,1,"20,600",,,,
3024,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,174.95,2018,6,1,"39,000",,,,
3025,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,89.68,2018,6,1,"24,100",,,,
3026,28110,중구,중산동,집합,중심상업,제1종근린생활,2016,,122.2,2018,6,1,"27,000",,,,
3027,28110,중구,중산동,집합,중심상업,제2종근린생활,2017,,76.88,2018,6,27,"26,000",,,,
3028,28110,중구,중산동,집합,중심상업,교육연구,2016,,183.15,2018,6,29,"42,000",,,,
3029,28110,중구,운서동,집합,일반상업,숙박,2017,,25.05,2018,6,5,"18,713",,,,
3030,28110,중구,운서동,집합,제2종일반주거,제2종근린생활,2001,,45.18,2018,6,8,"30,600",,,,
3031,28110,중구,항동7가,집합,일반상업,제1종근린생활,1990,,22.68,2018,7,9,"7,300",,,,
3032,28110,중구,항동7가,일반,일반상업,숙박,1999,598.3,1198.39,2018,7,12,"130,800",,,,
3033,28110,중구,항동7가,일반,일반상업,숙박,2001,808.9,1498.63,2018,7,19,"230,000",,,,
3034,28110,중구,항동7가,집합,일반상업,제1종근린생활,2000,,9.9,2018,7,30,900,,,,
3035,28110,중구,송학동3가,일반,일반상업,제2종근린생활,1936,105.8,92.56,2018,7,25,"19,000",,,,
3036,28110,중구,사동,일반,일반상업,제2종근린생활,1999,364.5,865.28,2018,7,11,"156,000",,,,
3037,28110,중구,사동,일반,일반상업,숙박,1996,243,808.1,2018,7,27,"91,000",,,,
3038,28110,중구,내동,일반,일반상업,제1종근린생활,1987,147.8,332.25,2018,7,17,"54,000",,,,
3039,28110,중구,경동,집합,일반상업,업무,2006,,883.26,2018,7,4,"107,000",,,,
3040,28110,중구,경동,일반,일반상업,제1종근린생활,1970,120.65,397.42,2018,7,18,"32,000",,,,
3041,28110,중구,인현동,일반,일반상업,숙박,1978,165.3,383.25,2018,7,25,"45,900",,,,
3042,28110,중구,전동,집합,일반상업,제1종근린생활,2002,,42.36,2018,7,3,"4,800",,,,
3043,28110,중구,북성동1가,집합,일반상업,제2종근린생활,2017,,46.9,2018,7,25,"42,000",,,,
3044,28110,중구,중산동,집합,중심상업,제1종근린생활,2015,,48,2018,7,6,"58,000",,,,
3045,28110,중구,운남동,일반,생산녹지,제2종근린생활,2017,73,28.8,2018,7,16,"13,500",,,,
3046,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,169",,,,
3047,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,169",,,,
3048,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,112",,,,
3049,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,226",,,,
3050,28110,중구,운서동,집합,일반상업,숙박,2017,,31.1,2018,7,24,"10,190",,,,
3051,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,226",,,,
3052,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,226",,,,
3053,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,339",,,,
3054,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,282",,,,
3055,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,396",,,,
3056,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,396",,,,
3057,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,226",,,,
3058,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,339",,,,
3059,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,282",,,,
3060,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,282",,,,
3061,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,339",,,,
3062,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,849",,,,
3063,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,849",,,,
3064,28110,중구,운서동,집합,일반상업,숙박,2017,,31.21,2018,7,24,"10,906",,,,
3065,28110,중구,운서동,집합,일반상업,숙박,2017,,41.72,2018,7,24,"15,826",,,,
3066,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,7,24,"10,178",,,,
3067,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,7,24,"10,178",,,,
3068,28110,중구,운서동,집합,일반상업,숙박,2017,,31.32,2018,7,24,"11,881",,,,
3069,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,7,24,"10,295",,,,
3070,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,7,24,"10,237",,,,
3071,28110,중구,운서동,집합,일반상업,숙박,2017,,26.52,2018,7,24,"10,295",,,,
