지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부,datetime,Datetime
28237,부평구,청천동,집합,준공업,제1종근린생활,2021,,37,2021,6,19,"34,980",,,,,2021-06-19,2021-06-19
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,145.93,2021,6,2,"30,400",,,,,2021-06-02,2021-06-02
28237,부평구,삼산동,집합,제3종일반주거,제1종근린생활,2007,,27.9,2021,6,3,"31,000",,,,,2021-06-03,2021-06-03
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,99.6,2021,6,7,"22,500",,,,,2021-06-07,2021-06-07
28237,부평구,삼산동,집합,일반상업,교육연구,2006,,64,2021,6,8,"14,000",,,,,2021-06-08,2021-06-08
28237,부평구,삼산동,집합,일반상업,교육연구,2005,,148.48,2021,6,8,"39,000",,,,,2021-06-08,2021-06-08
28237,부평구,삼산동,집합,일반상업,교육연구,2006,,64,2021,6,8,"14,000",,,,,2021-06-08,2021-06-08
28237,부평구,삼산동,집합,준주거,교육연구,2004,,109.2,2021,6,10,"18,000",,,,,2021-06-10,2021-06-10
28237,부평구,삼산동,일반,제2종일반주거,제2종근린생활,1996,169,346,2021,6,18,"95,000",,,21.09.24,O,2021-06-18,2021-06-18
28237,부평구,삼산동,집합,일반상업,교육연구,2005,,492.59,2021,6,22,"110,000",,,,,2021-06-22,2021-06-22
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,64.32,2021,6,24,"17,700",,,,,2021-06-24,2021-06-24
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2008,,206.73,2021,6,28,"75,000",,,,,2021-06-28,2021-06-28
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2008,,78.49,2021,6,28,"28,000",,,,,2021-06-28,2021-06-28
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2008,,75.08,2021,6,28,"27,000",,,,,2021-06-28,2021-06-28
28237,부평구,갈산동,집합,준주거,제1종근린생활,1993,,92.34,2021,6,17,"5,500",,,,,2021-06-17,2021-06-17
28237,부평구,갈산동,집합,제3종일반주거,제1종근린생활,2021,,68.82,2021,6,26,"50,513",,,,,2021-06-26,2021-06-26
28237,부평구,갈산동,집합,제3종일반주거,제1종근린생활,2002,,156.62,2021,6,30,"35,200",,,,,2021-06-30,2021-06-30
28237,부평구,갈산동,집합,제3종일반주거,제1종근린생활,2002,,91.02,2021,6,30,"23,800",,,,,2021-06-30,2021-06-30
28237,부평구,부개동,집합,제3종일반주거,제1종근린생활,1988,,27,2021,6,2,"39,800",,,,,2021-06-02,2021-06-02
28237,부평구,부개동,집합,제3종일반주거,제1종근린생활,1989,,22.4,2021,6,4,"16,900",,,21.07.15,O,2021-06-04,2021-06-04
28237,부평구,부개동,집합,제3종일반주거,제1종근린생활,1989,,22.4,2021,6,4,"16,900",,,,,2021-06-04,2021-06-04
28237,부평구,부개동,집합,제3종일반주거,제1종근린생활,1988,,27,2021,6,7,"39,800",,,,,2021-06-07,2021-06-07
28237,부평구,부개동,집합,제2종일반주거,제1종근린생활,2002,,34.68,2021,6,8,"7,200",,,,,2021-06-08,2021-06-08
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,84,2021,6,9,"15,000",,,,,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,88.2,2021,6,9,"25,000",,,,,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,120.12,2021,6,9,"30,000",,,,,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,133.68,2021,6,9,"25,000",,,,,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,120.12,2021,6,9,"26,787",,,21.06.15,O,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,88.2,2021,6,9,"19,669",,,21.06.15,O,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,133.68,2021,6,9,"29,812",,,21.06.15,O,2021-06-09,2021-06-09
28237,부평구,부개동,집합,준주거,제1종근린생활,1998,,84,2021,6,9,"18,732",,,21.06.15,O,2021-06-09,2021-06-09
28237,부평구,부개동,일반,제2종일반주거,제2종근린생활,1981,230.8,560.78,2021,6,18,"150,000",,,21.07.19,O,2021-06-18,2021-06-18
28237,부평구,일신동,일반,자연녹지,제2종근린생활,2006,1983,396,2021,6,7,"398,000",,,,,2021-06-07,2021-06-07
28237,부평구,일신동,일반,제2종일반주거,제2종근린생활,1980,306.5,835.89,2021,6,10,"170,000",,,,,2021-06-10,2021-06-10
28237,부평구,일신동,일반,제2종일반주거,제1종근린생활,2010,286.3,328.87,2021,6,10,"140,000",,,,,2021-06-10,2021-06-10
28237,부평구,일신동,집합,제2종일반주거,판매,1982,,17.93,2021,6,21,"16,000",,,,,2021-06-21,2021-06-21
28237,부평구,부평동,일반,일반상업,제1종근린생활,2017,326.2,259.07,2021,7,2,"650,000",,,21.09.15,O,2021-07-02,2021-07-02
28237,부평구,부평동,일반,일반상업,제1종근린생활,2017,326.2,259.07,2021,7,2,"650,000",,,,,2021-07-02,2021-07-02
28237,부평구,부평동,집합,일반상업,제2종근린생활,2003,,165.77,2021,7,2,"28,274",,,,,2021-07-02,2021-07-02
28237,부평구,부평동,집합,일반상업,제2종근린생활,2003,,160.77,2021,7,2,"27,463",,,,,2021-07-02,2021-07-02
28237,부평구,부평동,집합,일반상업,업무,2003,,217.92,2021,7,2,"37,263",,,,,2021-07-02,2021-07-02
28237,부평구,부평동,일반,일반상업,숙박,1998,331,1136.32,2021,7,4,"270,000",,,,,2021-07-04,2021-07-04
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,4.42,2021,7,5,"2,500",,,,,2021-07-05,2021-07-05
28237,부평구,부평동,집합,일반상업,제2종근린생활,2012,,53.49,2021,7,6,"11,200",,,,,2021-07-06,2021-07-06
28237,부평구,부평동,집합,일반상업,제2종근린생활,1971,,18.58,2021,7,7,"8,500",,,21.07.22,O,2021-07-07,2021-07-07
28237,부평구,부평동,집합,일반상업,제1종근린생활,1971,,18.58,2021,7,7,"8,500",,,,,2021-07-07,2021-07-07
28237,부평구,부평동,집합,일반상업,제1종근린생활,1971,,18.58,2021,7,7,"11,000",,,,,2021-07-07,2021-07-07
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,43.52,2021,7,9,"48,000",,,,,2021-07-09,2021-07-09
28237,부평구,부평동,집합,일반상업,제1종근린생활,2017,,29.6,2021,7,9,"28,500",,,,,2021-07-09,2021-07-09
28237,부평구,부평동,일반,일반상업,숙박,2003,671.1,1886.17,2021,7,13,"420,000",,,21.09.14,O,2021-07-13,2021-07-13
28237,부평구,부평동,일반,일반상업,숙박,2003,671.1,1886.17,2021,7,13,"420,000",,,,,2021-07-13,2021-07-13
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,34.87,2021,7,16,"18,040",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,업무,2004,,37.92,2021,7,16,"18,480",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,판매,1996,,38.16,2021,7,16,"66,700",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,업무,2004,,37.92,2021,7,16,"23,520",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,36.3,2021,7,16,"23,520",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,제1종근린생활,2004,,34.87,2021,7,16,"22,960",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,제2종근린생활,2004,,36.3,2021,7,16,"18,480",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,집합,일반상업,판매,1996,,38.16,2021,7,16,"66,700",,,,,2021-07-16,2021-07-16
28237,부평구,부평동,일반,일반상업,숙박,2004,501.3,1784.04,2021,7,22,"400,000",,,,,2021-07-22,2021-07-22
28237,부평구,부평동,집합,일반상업,제1종근린생활,2002,,116.49,2021,7,23,"30,000",,,,,2021-07-23,2021-07-23
28237,부평구,부평동,집합,일반상업,제1종근린생활,2020,,30,2021,7,26,"32,000",,,,,2021-07-26,2021-07-26
28237,부평구,부평동,집합,제3종일반주거,제2종근린생활,1988,,34.03,2021,7,30,"18,000",,,,,2021-07-30,2021-07-30
28237,부평구,십정동,집합,제2종일반주거,제1종근린생활,2015,,47.41,2021,7,6,"27,750",,,,,2021-07-06,2021-07-06
28237,부평구,십정동,집합,제2종일반주거,제1종근린생활,2015,,46.96,2021,7,6,"27,750",,,,,2021-07-06,2021-07-06
28237,부평구,십정동,일반,일반상업,숙박,1997,252.1,816.72,2021,7,15,"195,000",,,,,2021-07-15,2021-07-15
28237,부평구,십정동,집합,일반공업,제2종근린생활,2003,,153,2021,7,16,"20,000",,,,,2021-07-16,2021-07-16
28237,부평구,십정동,집합,제2종일반주거,판매,1981,,24.4,2021,7,17,"13,000",,,,,2021-07-17,2021-07-17
28237,부평구,십정동,집합,제2종일반주거,판매,1981,,24.4,2021,7,17,"13,000",,,21.07.23,O,2021-07-17,2021-07-17
28237,부평구,십정동,집합,일반상업,제2종근린생활,2010,,50.26,2021,7,20,"12,500",,,,,2021-07-20,2021-07-20
28237,부평구,십정동,집합,제2종일반주거,판매,1981,,22.08,2021,7,22,"7,000",,,,,2021-07-22,2021-07-22
28237,부평구,십정동,일반,제2종일반주거,제1종근린생활,1987,308.4,335.2,2021,7,29,"137,000",,,21.11.16,O,2021-07-29,2021-07-29
28237,부평구,십정동,집합,준주거,제1종근린생활,2016,,27.6,2021,7,29,"35,000",,,,,2021-07-29,2021-07-29
28237,부평구,십정동,집합,제3종일반주거,제1종근린생활,2000,,29.44,2021,7,30,"15,500",,,,,2021-07-30,2021-07-30
28237,부평구,십정동,집합,제2종일반주거,제1종근린생활,1987,,177.62,2021,7,30,"45,050",,,,,2021-07-30,2021-07-30
28237,부평구,산곡동,집합,제3종일반주거,제1종근린생활,2019,,7.36,2021,7,1,"1,700",,,,,2021-07-01,2021-07-01
28237,부평구,산곡동,일반,제2종일반주거,제1종근린생활,1989,287,851.4,2021,7,2,"220,000",,,,,2021-07-02,2021-07-02
28237,부평구,산곡동,집합,일반상업,제1종근린생활,2020,,45.43,2021,7,6,"82,150",,,,,2021-07-06,2021-07-06
28237,부평구,산곡동,집합,일반상업,제1종근린생활,2020,,51.61,2021,7,6,"93,200",,,,,2021-07-06,2021-07-06
28237,부평구,산곡동,일반,제3종일반주거,제2종근린생활,2007,70,41.61,2021,7,13,"29,000",,,,,2021-07-13,2021-07-13
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2007,,24.75,2021,7,14,"25,000",,,,,2021-07-14,2021-07-14
28237,부평구,청천동,집합,준공업,업무,1990,,21.6,2021,7,2,"3,500",,,,,2021-07-02,2021-07-02
28237,부평구,청천동,집합,준공업,판매,2002,,65,2021,7,5,"80,000",,,,,2021-07-05,2021-07-05
28237,부평구,청천동,집합,일반공업,제2종근린생활,2020,,84.68,2021,7,8,"54,585",,,,,2021-07-08,2021-07-08
28237,부평구,청천동,집합,일반공업,제2종근린생활,2020,,61.83,2021,7,8,"39,859",,,,,2021-07-08,2021-07-08
28237,부평구,청천동,집합,일반공업,제2종근린생활,2020,,62.58,2021,7,8,"40,346",,,,,2021-07-08,2021-07-08
28237,부평구,청천동,집합,일반공업,업무,2005,,136.8,2021,7,8,"32,000",,,,,2021-07-08,2021-07-08
28237,부평구,청천동,일반,제2종일반주거,숙박,1987,216.4,488.72,2021,7,20,"83,500",,,,,2021-07-20,2021-07-20
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,114.66,2021,7,2,"34,500",,,,,2021-07-02,2021-07-02
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,117.74,2021,7,2,"29,500",,,,,2021-07-02,2021-07-02
28237,부평구,삼산동,집합,일반상업,교육연구,2005,,142.57,2021,7,5,"28,000",,,,,2021-07-05,2021-07-05
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2008,,106.13,2021,7,5,"25,300",,,,,2021-07-05,2021-07-05
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,99.6,2021,7,23,"23,200",,,,,2021-07-23,2021-07-23
28237,부평구,삼산동,집합,일반상업,기타,2005,,238.48,2021,7,23,"50,000",,,,,2021-07-23,2021-07-23
28237,부평구,삼산동,집합,일반상업,기타,2005,,307.3,2021,7,23,"70,000",,,,,2021-07-23,2021-07-23
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,142.81,2021,7,30,"33,800",,,,,2021-07-30,2021-07-30
28237,부평구,갈산동,집합,준주거,제2종근린생활,1996,,85.42,2021,7,16,"10,000",,,,,2021-07-16,2021-07-16
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,38,2021,7,20,"30,002",,,,,2021-07-20,2021-07-20
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,76,2021,7,20,"60,003",,,,,2021-07-20,2021-07-20
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,38,2021,7,20,"30,002",,,,,2021-07-20,2021-07-20
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,76,2021,7,20,"60,003",,,,,2021-07-20,2021-07-20
28237,부평구,갈산동,일반,제2종일반주거,제1종근린생활,1993,570,925.85,2021,7,22,"212,500",,,,,2021-07-22,2021-07-22
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,250.16,2021,7,30,"27,000",,,,,2021-07-30,2021-07-30
28237,부평구,갈산동,집합,제3종일반주거,제1종근린생활,2002,,159.12,2021,7,30,"49,000",,,,,2021-07-30,2021-07-30
28237,부평구,부개동,일반,제3종일반주거,제2종근린생활,2007,143,61.8,2021,7,12,"40,000",,,,,2021-07-12,2021-07-12
28237,부평구,부개동,집합,제3종일반주거,제2종근린생활,2000,,160.13,2021,7,20,"32,000",,,21.09.10,O,2021-07-20,2021-07-20
28237,부평구,부평동,집합,일반상업,업무,2004,,57,2021,8,2,"7,800",,,,,2021-08-02,2021-08-02
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,158.95,2021,8,3,"56,000",,,,,2021-08-03,2021-08-03
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,77.63,2021,8,3,"27,400",,,,,2021-08-03,2021-08-03
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,71.72,2021,8,3,"43,400",,,,,2021-08-03,2021-08-03
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,59.82,2021,8,3,"36,200",,,,,2021-08-03,2021-08-03
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,76.77,2021,8,3,"27,000",,,,,2021-08-03,2021-08-03
28237,부평구,부평동,일반,제2종일반주거,제2종근린생활,2007,520.6,899.26,2021,8,4,"296,861",,,,,2021-08-04,2021-08-04
28237,부평구,부평동,집합,일반상업,제2종근린생활,2020,,46.38,2021,8,9,"34,344",,,,,2021-08-09,2021-08-09
28237,부평구,부평동,집합,일반상업,제2종근린생활,2008,,39.54,2021,8,10,"29,700",,,21.08.26,O,2021-08-10,2021-08-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,2008,,39.54,2021,8,10,"29,700",,,21.08.27,O,2021-08-10,2021-08-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,2008,,39.54,2021,8,10,"29,700",,,,,2021-08-10,2021-08-10
28237,부평구,부평동,집합,일반상업,제1종근린생활,2012,,40.2,2021,8,10,"10,000",,,,,2021-08-10,2021-08-10
28237,부평구,부평동,집합,일반상업,제1종근린생활,2020,,32.25,2021,8,10,"33,390",,,,,2021-08-10,2021-08-10
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,38.8,2021,8,12,"17,501",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,47.05,2021,8,12,"21,223",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,49.66,2021,8,12,"22,400",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,48.72,2021,8,12,"21,976",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,39.28,2021,8,12,"17,718",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,66.7,2021,8,12,"30,086",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,48.72,2021,8,12,"21,976",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,54.58,2021,8,12,"24,619",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,집합,일반상업,제1종근린생활,2021,,38.8,2021,8,12,"17,501",,,,,2021-08-12,2021-08-12
28237,부평구,부평동,일반,준주거,제1종근린생활,2015,106,96.53,2021,8,15,"39,500",,,,,2021-08-15,2021-08-15
28237,부평구,부평동,일반,일반상업,제1종근린생활,1991,1024.9,836.98,2021,8,16,"1,780,000",,,,,2021-08-16,2021-08-16
28237,부평구,부평동,일반,일반상업,숙박,1982,168.6,389.6,2021,8,18,"130,000",,,,,2021-08-18,2021-08-18
28237,부평구,부평동,집합,제2종일반주거,제2종근린생활,1996,,47.11,2021,8,19,"18,370",,,,,2021-08-19,2021-08-19
28237,부평구,부평동,집합,제2종일반주거,제2종근린생활,1996,,76.16,2021,8,19,"27,200",,,,,2021-08-19,2021-08-19
28237,부평구,부평동,집합,일반상업,판매,2008,,28.35,2021,8,20,"15,000",,,,,2021-08-20,2021-08-20
28237,부평구,부평동,집합,일반상업,제1종근린생활,2008,,30.03,2021,8,25,"4,400",,,,,2021-08-25,2021-08-25
28237,부평구,부평동,일반,일반상업,제2종근린생활,2012,444,626.56,2021,8,25,"727,400",,,,,2021-08-25,2021-08-25
28237,부평구,부평동,일반,준주거,제1종근린생활,2021,141,458.84,2021,8,25,"148,000",,,21.08.26,O,2021-08-25,2021-08-25
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.4,2021,8,26,"2,500",,,,,2021-08-26,2021-08-26
28237,부평구,부평동,일반,일반상업,숙박,1986,277,830.61,2021,8,26,"223,500",,,21.10.07,O,2021-08-26,2021-08-26
28237,부평구,부평동,집합,일반상업,제1종근린생활,2003,,117.26,2021,8,27,"23,000",,,,,2021-08-27,2021-08-27
28237,부평구,부평동,집합,일반상업,기타,2003,,244.82,2021,8,28,"50,000",,,21.10.08,O,2021-08-28,2021-08-28
28237,부평구,부평동,집합,일반상업,기타,2003,,244.82,2021,8,28,"60,000",,,,,2021-08-28,2021-08-28
28237,부평구,십정동,일반,일반상업,기타,1990,207.3,359.16,2021,8,7,"111,000",,,,,2021-08-07,2021-08-07
28237,부평구,십정동,집합,준주거,제2종근린생활,2003,,165.7,2021,8,19,"36,000",,,,,2021-08-19,2021-08-19
28237,부평구,십정동,집합,제2종일반주거,제2종근린생활,2011,,55.17,2021,8,20,"17,800",,,,,2021-08-20,2021-08-20
28237,부평구,십정동,집합,제2종일반주거,제1종근린생활,1986,,28.9,2021,8,21,"30,000",,,21.08.31,O,2021-08-21,2021-08-21
28237,부평구,산곡동,집합,제3종일반주거,판매,1992,,16.09,2021,8,4,"5,500",,,,,2021-08-04,2021-08-04
28237,부평구,산곡동,집합,제2종일반주거,제2종근린생활,2000,,47.73,2021,8,14,"30,700",,,,,2021-08-14,2021-08-14
28237,부평구,산곡동,집합,제3종일반주거,제2종근린생활,2007,,7.88,2021,8,21,"6,000",,,,,2021-08-21,2021-08-21
28237,부평구,산곡동,집합,제2종일반주거,제1종근린생활,2008,,41.3,2021,8,30,"66,000",,,21.09.30,O,2021-08-30,2021-08-30
28237,부평구,청천동,집합,준공업,제1종근린생활,1990,,45.36,2021,8,4,"5,600",,,,,2021-08-04,2021-08-04
28237,부평구,청천동,집합,준공업,제2종근린생활,1982,,104.79,2021,8,6,"12,000",,,,,2021-08-06,2021-08-06
28237,부평구,청천동,집합,제2종일반주거,제2종근린생활,2015,,57.93,2021,8,19,"16,000",,,,,2021-08-19,2021-08-19
28237,부평구,청천동,집합,준공업,제1종근린생활,1994,,67.2,2021,8,21,"15,500",,,,,2021-08-21,2021-08-21
28237,부평구,청천동,집합,준공업,제1종근린생활,1982,,51.96,2021,8,26,"6,000",,,,,2021-08-26,2021-08-26
28237,부평구,청천동,집합,제2종일반주거,판매,1990,,39,2021,8,30,"19,500",,,,,2021-08-30,2021-08-30
28237,부평구,삼산동,집합,제2종일반주거,기타,2000,,235.56,2021,8,5,"35,000",,,,,2021-08-05,2021-08-05
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,84.64,2021,8,9,"19,200",,,,,2021-08-09,2021-08-09
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,82.4,2021,8,10,"22,000",,,,,2021-08-10,2021-08-10
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,100.86,2021,8,10,"28,000",,,,,2021-08-10,2021-08-10
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,117.74,2021,8,12,"27,900",,,,,2021-08-12,2021-08-12
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2006,,37.6,2021,8,14,"56,000",,,,,2021-08-14,2021-08-14
28237,부평구,삼산동,집합,준주거,교육연구,2004,,109.2,2021,8,14,"18,000",,,,,2021-08-14,2021-08-14
28237,부평구,삼산동,집합,준주거,제1종근린생활,2010,,43.54,2021,8,17,"45,500",,,,,2021-08-17,2021-08-17
28237,부평구,삼산동,집합,일반상업,교육연구,2005,,165.11,2021,8,20,"37,500",,,,,2021-08-20,2021-08-20
28237,부평구,삼산동,집합,일반상업,교육연구,2005,,172.27,2021,8,25,"41,000",,,,,2021-08-25,2021-08-25
28237,부평구,삼산동,집합,일반상업,제1종근린생활,2005,,131.98,2021,8,25,"34,000",,,,,2021-08-25,2021-08-25
28237,부평구,삼산동,집합,일반상업,제2종근린생활,2005,,172.27,2021,8,30,"54,000",,,,,2021-08-30,2021-08-30
28237,부평구,갈산동,집합,준주거,제1종근린생활,1993,,95.88,2021,8,2,"8,700",,,,,2021-08-02,2021-08-02
28237,부평구,갈산동,집합,제2종일반주거,제1종근린생활,2017,,8.77,2021,8,10,"3,906",,,,,2021-08-10,2021-08-10
28237,부평구,갈산동,집합,제2종일반주거,제1종근린생활,2017,,31.65,2021,8,10,"14,094",,,,,2021-08-10,2021-08-10
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,16.2,2021,8,14,"6,400",,,,,2021-08-14,2021-08-14
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,16.2,2021,8,14,"6,400",,,,,2021-08-14,2021-08-14
28237,부평구,갈산동,일반,준주거,제1종근린생활,1990,573.5,1998.17,2021,8,27,"400,000",,,21.09.07,O,2021-08-27,2021-08-27
28237,부평구,갈산동,집합,제3종일반주거,제2종근린생활,1992,,76,2021,8,30,"67,000",,,,,2021-08-30,2021-08-30
28237,부평구,부개동,일반,제2종일반주거,제2종근린생활,1990,360.5,1023.46,2021,8,10,"210,000",,,21.10.27,O,2021-08-10,2021-08-10
28237,부평구,부개동,집합,제3종일반주거,제2종근린생활,2000,,160.13,2021,8,20,"32,000",,,,,2021-08-20,2021-08-20
28237,부평구,부개동,일반,제2종일반주거,제1종근린생활,1981,230.8,560.78,2021,8,25,"150,000",,,,,2021-08-25,2021-08-25
28237,부평구,일신동,일반,제2종일반주거,제2종근린생활,1999,570,197.93,2021,8,3,"207,600",,,,,2021-08-03,2021-08-03
28237,부평구,일신동,일반,자연녹지,제2종근린생활,2011,827,487.41,2021,8,30,"168,000",,,,,2021-08-30,2021-08-30
28237,부평구,부평동,집합,일반상업,제2종근린생활,2010,,68.4,2021,9,1,"13,600",,,,,2021-09-01,2021-09-01
28237,부평구,부평동,일반,일반상업,기타,2007,258.4,775.24,2021,9,1,"148,500",,,,,2021-09-01,2021-09-01
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.22,2021,9,3,"2,662",,,,,2021-09-03,2021-09-03
28237,부평구,부평동,집합,일반상업,제2종근린생활,2005,,5.4,2021,9,3,"2,754",,,,,2021-09-03,2021-09-03
28237,부평구,부평동,집합,일반상업,판매,2000,,6.45,2021,9,6,176,,,,,2021-09-06,2021-09-06
28237,부평구,부평동,집합,일반상업,교육연구,2008,,73.63,2021,9,8,"21,000",,,,,2021-09-08,2021-09-08
28237,부평구,부평동,집합,일반상업,교육연구,2006,,191.22,2021,9,9,"83,500",,,,,2021-09-09,2021-09-09
28237,부평구,부평동,일반,일반상업,기타,1996,3356,23166.61,2021,9,10,"3,905,890",,,21.10.22,O,2021-09-10,2021-09-10
28237,부평구,부평동,일반,일반상업,기타,1996,3356,23166.61,2021,9,10,"3,801,736",,,,,2021-09-10,2021-09-10
28237,부평구,부평동,집합,일반상업,제2종근린생활,1994,,257.72,2021,9,13,"63,000",,,,,2021-09-13,2021-09-13
28237,부평구,부평동,일반,일반상업,제1종근린생활,1993,699.2,491.88,2021,9,13,"600,000",,,,,2021-09-13,2021-09-13
28237,부평구,부평동,집합,일반상업,제2종근린생활,2011,,64.5,2021,9,15,"40,000",,,,,2021-09-15,2021-09-15
28237,부평구,부평동,집합,일반상업,제2종근린생활,2011,,83.75,2021,9,15,"27,000",,,,,2021-09-15,2021-09-15
28237,부평구,부평동,집합,일반상업,기타,2003,,244.82,2021,9,16,"50,000",,,,,2021-09-16,2021-09-16
28237,부평구,부평동,집합,일반상업,판매,2000,,6.07,2021,9,16,110,,,,,2021-09-16,2021-09-16
28237,부평구,부평동,집합,일반상업,제2종근린생활,2000,,21.75,2021,9,16,180,,,,,2021-09-16,2021-09-16
28237,부평구,부평동,집합,일반상업,기타,2003,,244.82,2021,9,16,"60,000",,,,,2021-09-16,2021-09-16
28237,부평구,부평동,집합,준주거,제2종근린생활,2007,,9.35,2021,9,24,"20,000",,,,,2021-09-24,2021-09-24
28237,부평구,부평동,집합,제3종일반주거,제2종근린생활,1998,,49.83,2021,9,25,"24,000",,,,,2021-09-25,2021-09-25
28237,부평구,부평동,일반,일반상업,제2종근린생활,1981,115.2,195.98,2021,9,28,"66,000",,,,,2021-09-28,2021-09-28
28237,부평구,십정동,집합,제2종일반주거,제2종근린생활,2012,,53.68,2021,9,18,"12,000",,,,,2021-09-18,2021-09-18
28237,부평구,십정동,집합,제2종일반주거,제2종근린생활,2011,,23.16,2021,9,18,"6,000",,,,,2021-09-18,2021-09-18
28237,부평구,십정동,일반,제2종일반주거,제1종근린생활,1984,414,414,2021,9,27,"120,000",,,,,2021-09-27,2021-09-27
28237,부평구,십정동,일반,제1종일반주거,제2종근린생활,2008,1440,994.44,2021,9,30,"292,000",,,,,2021-09-30,2021-09-30
28237,부평구,산곡동,일반,일반상업,제2종근린생활,1994,246,498.72,2021,9,16,"153,736",,,,,2021-09-16,2021-09-16
28237,부평구,산곡동,집합,제2종일반주거,제1종근린생활,2008,,41.3,2021,9,30,"65,700",,,,,2021-09-30,2021-09-30
28237,부평구,청천동,집합,준공업,제1종근린생활,2021,,42,2021,9,3,"41,000",,,,,2021-09-03,2021-09-03
28237,부평구,청천동,집합,일반공업,제2종근린생활,2020,,45.58,2021,9,10,"63,172",,,21.11.09,O,2021-09-10,2021-09-10
28237,부평구,청천동,집합,일반공업,제2종근린생활,2020,,45.58,2021,9,10,"63,172",,,,,2021-09-10,2021-09-10
28237,부평구,청천동,집합,일반공업,제2종근린생활,2020,,240,2021,9,14,"91,007",,,,,2021-09-14,2021-09-14
