,지역코드,시군구,법정동,용도지역,지목,거래면적,거래금액,년,월,일,거래유형,중개사소재지,해제사유발생일,해제여부
700,28140,동구,송림동,제2종일반주거지역,도로,33,"4,990",2008,7,1,,,,
701,28140,동구,송림동,일반상업지역,대,14,"1,300",2008,7,10,,,,
702,28140,동구,송림동,준주거지역,대,4,"3,135",2008,7,14,,,,
703,28140,동구,송림동,준주거지역,대,9,"3,617",2008,7,14,,,,
704,28140,동구,송림동,준주거지역,대,4,"3,156",2008,7,14,,,,
705,28140,동구,송림동,준주거지역,대,23,"5,041",2008,7,14,,,,
706,28140,동구,송림동,제2종일반주거지역,대,41,"2,987",2008,7,15,,,,
707,28140,동구,송림동,준주거지역,대,8,"1,000",2008,7,23,,,,
708,28140,동구,화수동,제3종일반주거지역,대,63,"7,600",2008,8,30,,,,
709,28140,동구,화수동,제3종일반주거지역,대,40,"3,300",2008,8,30,,,,
710,28140,동구,송현동,제3종일반주거지역,대,26,"4,761",2008,8,8,,,,
711,28140,동구,송현동,제2종일반주거지역,대,12,"3,804",2008,8,12,,,,
712,28140,동구,송현동,제2종일반주거지역,대,14,"2,300",2008,8,27,,,,
713,28140,동구,송현동,제3종일반주거지역,대,220,"21,500",2008,8,29,,,,
714,28140,동구,송현동,제3종일반주거지역,종교용지,"1,216","88,200",2008,8,30,,,,
715,28140,동구,창영동,제3종일반주거지역,대,7,655,2008,8,27,,,,
716,28140,동구,송림동,준주거지역,대,12,"3,860",2008,8,1,,,,
717,28140,동구,송림동,준주거지역,대,42,"12,922",2008,8,1,,,,
718,28140,동구,송림동,준주거지역,대,38,"7,762",2008,8,6,,,,
719,28140,동구,송림동,준주거지역,대,12,"5,995",2008,8,6,,,,
720,28140,동구,송림동,준주거지역,대,17,"3,900",2008,8,10,,,,
721,28140,동구,송림동,준주거지역,대,14,"3,251",2008,8,10,,,,
722,28140,동구,송림동,준주거지역,대,15,"3,393",2008,8,10,,,,
723,28140,동구,송림동,준주거지역,잡종지,15,"3,473",2008,8,10,,,,
724,28140,동구,송림동,준주거지역,대,20,"14,372",2008,8,18,,,,
725,28140,동구,송림동,준주거지역,대,22,"10,823",2008,8,22,,,,
726,28140,동구,송림동,제2종일반주거지역,대,17,80,2008,8,27,,,,
727,28140,동구,송림동,제2종일반주거지역,대,3,244,2008,8,29,,,,
728,28140,동구,송림동,준주거지역,대,17,"3,305",2008,8,29,,,,
729,28140,동구,송림동,준주거지역,잡종지,15,"2,945",2008,8,29,,,,
730,28140,동구,송림동,준주거지역,대,15,"2,874",2008,8,29,,,,
731,28140,동구,송림동,준주거지역,대,14,"2,755",2008,8,29,,,,
732,28140,동구,만석동,일반공업지역,도로,1,131,2008,9,27,,,,
733,28140,동구,만석동,일반공업지역,공장용지,"1,164","126,992",2008,9,27,,,,
734,28140,동구,만석동,일반공업지역,공장용지,95,"10,458",2008,9,27,,,,
735,28140,동구,화수동,제3종일반주거지역,대,4,360,2008,9,10,,,,
736,28140,동구,송림동,제2종일반주거지역,대,69,"8,000",2008,9,1,,,,
737,28140,동구,송림동,제2종일반주거지역,대,46,"3,908",2008,9,2,,,,
738,28140,동구,송림동,일반상업지역,대,110,"37,000",2008,9,25,,,,
739,28140,동구,송림동,일반상업지역,대,243,"5,000",2008,9,25,,,,
740,28140,동구,송현동,일반공업지역,도로,33,"5,567",2008,10,9,,,,
741,28140,동구,송현동,일반공업지역,잡종지,"1,250","210,674",2008,10,9,,,,
742,28140,동구,송현동,일반공업지역,잡종지,"1,072","180,674",2008,10,9,,,,
743,28140,동구,송현동,일반공업지역,잡종지,"1,363","229,719",2008,10,9,,,,
744,28140,동구,금곡동,제2종일반주거지역,대,5,400,2008,10,7,,,,
745,28140,동구,송림동,제2종일반주거지역,학교용지,41,"4,413",2008,10,1,,,,
746,28140,동구,송림동,일반상업지역,도로,7,200,2008,10,1,,,,
747,28140,동구,송림동,준주거지역,대,7,932,2008,10,2,,,,
748,28140,동구,송림동,제3종일반주거지역,대,26,"2,746",2008,10,8,,,,
749,28140,동구,송림동,제3종일반주거지역,대,52,"5,368",2008,10,8,,,,
750,28140,동구,송림동,제2종일반주거지역,학교용지,3,410,2008,10,9,,,,
751,28140,동구,송림동,일반상업지역,도로,7,250,2008,10,19,,,,
752,28140,동구,송림동,일반상업지역,도로,8,250,2008,10,22,,,,
753,28140,동구,화수동,제3종일반주거지역,대,10,"1,328",2008,11,26,,,,
754,28140,동구,송림동,제2종일반주거지역,대,40,"6,831",2008,11,25,,,,
755,28140,동구,송림동,준주거지역,대,33,"2,666",2008,11,27,,,,
756,28140,동구,송림동,준주거지역,대,5,434,2008,11,27,,,,
757,28140,동구,만석동,일반공업지역,공장용지,199,"11,400",2008,12,18,,,,
758,28140,동구,만석동,일반공업지역,공장용지,109,"8,942",2008,12,26,,,,
759,28140,동구,만석동,일반공업지역,공장용지,275,"22,508",2008,12,26,,,,
760,28140,동구,화수동,제3종일반주거지역,대,3,329,2008,12,19,,,,
761,28140,동구,송림동,제2종일반주거지역,대,82,"9,500",2008,12,20,,,,
762,28140,동구,만석동,일반공업지역,도로,58,"2,070",2009,1,5,,,,
763,28140,동구,만석동,일반공업지역,공장용지,66,"7,600",2009,1,5,,,,
764,28140,동구,만석동,일반공업지역,도로,61,"5,000",2009,1,9,,,,
765,28140,동구,창영동,제3종일반주거지역,대,52,"3,000",2009,1,12,,,,
766,28140,동구,송림동,일반공업지역,공장용지,"1,541","260,748",2009,1,12,,,,
767,28140,동구,송림동,일반공업지역,공장용지,"1,306","177,750",2009,1,12,,,,
768,28140,동구,송림동,일반공업지역,공장용지,"1,411","238,642",2009,1,12,,,,
769,28140,동구,송림동,일반공업지역,공장용지,341,"66,950",2009,1,12,,,,
770,28140,동구,송림동,일반공업지역,공장용지,965,"189,800",2009,1,12,,,,
771,28140,동구,송림동,일반공업지역,공장용지,341,"64,890",2009,1,30,,,,
772,28140,동구,만석동,일반공업지역,도로,35,"6,000",2009,2,4,,,,
773,28140,동구,송림동,제2종일반주거지역,대,267,"23,037",2009,2,17,,,,
774,28140,동구,만석동,일반공업지역,도로,140,"12,070",2009,3,3,,,,
775,28140,동구,만석동,일반공업지역,도로,35,"3,060",2009,3,3,,,,
776,28140,동구,만석동,일반공업지역,도로,22,"1,870",2009,3,3,,,,
777,28140,동구,송림동,제3종일반주거지역,대,50,"6,000",2009,3,3,,,,
778,28140,동구,송림동,제2종일반주거지역,학교용지,49,"5,836",2009,3,13,,,,
779,28140,동구,송림동,제2종일반주거지역,대,10,"1,047",2009,3,23,,,,
